Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Bubble1	Bubble2	Bubble3	Twi4d_1	Twi4d_2	Twi4d_3	Twihead_1	Twihead_2	Twihead_3	WT4d_1	WT4d_2	WT4d_3	WThead_1	WThead_2	WThead_3
NV2.260	73.9091105316424	2.32183773300252	0.274687873185736	4.81214448119713	1.49319339556687e-06	9.68733143499192e-06	32.2639569694604	33.5056539350905	32.9363125310208	95.0758373069246	91.4876371911134	128.250907090616	32.3107928653311	33.1731690329375	32.9991694585165	153.888176318432	175.633836354928	164.7205592752	43.1989599329642	37.1281601426076	22.0635295694923
NV2.261	1389.55719359056	1.32812161043121	0.0931772602591788	3.52147733812435	0.000429149346657065	0.00211446993907425	684.988624890082	672.083999521522	674.41020896852	2051.96027693592	1993.02298865564	1723.41144304356	1378.5938289208	1416.61718129544	1373.80752850982	1712.75541694671	1571.36850931502	1815.38666797836	1238.83468969049	1275.61750204245	1260.49903714404
NV2.263	55.0297538683258	-3.74258955423996	0.279726855649608	-9.80452716229502	1.07649985949731e-22	1.99666112110938e-21	191.101898972958	159.644586396608	150.566000141809	20.6929763550365	21.816282714804	14.0374127163859	44.1580835826192	58.9745227252222	44.2883590101143	11.4916495302726	14.0040268189976	11.7657542339429	19.5092077116612	38.4541658619865	24.9413812524696
NV2.272	209.618752613117	1.56510191588312	0.144602646386975	3.90796385821898	9.30772253005094e-05	0.000497629784206936	134.019513565451	145.848140658629	155.271187646241	79.9755572640601	81.6351224166858	101.452210086607	63.5445593018179	73.7181534065278	80.7611252537378	438.681229894752	456.297873852338	400.72774714429	313.540838223127	308.95933261527	309.848697867219
NV2.276	137.628583083302	5.56699255434281	0.428842902811486	10.6495700975851	1.75172147666695e-26	3.81838446648699e-25	17.3728999066325	1.97092081971121	7.84197917405256	225.385661380533	245.609118305374	251.397300466184	21.5405285768874	13.5149947911968	33.8675686547933	398.210638070749	393.863254284307	407.64877904661	16.7221780385668	19.8900857906826	9.59283894325754
NV2.290	957.402171654483	-1.73994023336574	0.234599602649362	-3.15405578274432	0.00161018304843519	0.00734217302566679	1258.29432180895	1265.3311662546	1190.41243862118	468.108681328799	498.25574716391	207.370869673882	1679.08420256837	1634.0857338447	1519.69859348431	386.718988540476	378.692225230393	346.051595115967	1153.83028466111	1279.59551920058	1095.50220732001
NV2.291	426.788411820968	-1.98848706939724	0.0962121642987914	-10.27403423051	9.22638582081202e-25	1.85912670659321e-23	585.714911137896	626.752820668164	644.61068810712	157.714036003251	164.677746944004	155.049604094626	449.120020828103	461.967094680908	435.936396530929	164.880188912606	147.042281599475	157.107424182649	748.317467225863	769.083317239729	733.852179159202
NV2.298	268.707988633935	-3.33740446218839	0.160431561426613	-14.5694802282256	4.39220049934373e-48	1.88834260638836e-46	464.104611791469	518.352175584047	448.561208755806	85.5682535762322	88.6726329698484	61.8922287949741	347.879536516732	324.359874988722	309.150113874523	43.968050376695	51.3480983363245	46.3709137455396	367.887916848469	438.907893114397	433.596320235241
NV2.301	199.004099316549	2.44126647453743	0.185202074152031	7.78212922904042	7.1313964815521e-15	8.66306816076046e-14	64.5279139389208	76.8659119687371	53.3254583835574	351.780598035621	339.911759717752	377.734014913656	95.8553521671491	109.348594219683	86.8399196276751	351.244766077461	333.179138068651	361.969968491302	140.74499849127	135.252583376642	106.480512270159
NV2.302	410.798838898003	8.75688748622964	0.864445376764438	8.97325348105065	2.87882595968855e-19	4.44668986604541e-18	2.48184284380464	0	3.13679166962102	1265.62717544453	1303.34695444571	687.833223102908	40.9270042960861	50.3740714944607	32.9991694585165	839.889689582094	797.062526447947	874.126329262933	83.6108901928339	87.5163774790037	93.0505377495981
NV2.306	4761.12877237226	-2.324608490616	0.0553709211948893	-23.9224571676127	1.7885306777604e-126	2.8523242663531e-124	7192.38056134586	7083.48942604208	7289.90384019926	2966.92539360727	2861.4517909159	2642.86197596683	6314.60595231455	6129.66445575279	6312.3937577357	1461.93767502511	1455.83528805829	1385.59058684433	6127.28473629818	6025.36998885746	6167.23615662027
NV2.317	48.7637503282885	-2.80754591506036	0.312903068336643	-5.77669603775084	7.61817305761845e-09	6.12704702940098e-08	67.0097567827254	74.8949911490259	78.4197917405256	15.1002800428645	15.4825232169577	26.7986970040094	40.9270042960861	45.4595279340255	32.1307702622398	6.99491710538329	14.0040268189976	11.073651043711	100.333068231401	102.102440392171	100.724808904204
NV2.320	200.830379105582	-2.39810780802552	0.180556963080917	-7.74330595823636	9.68645711418124e-15	1.16606195673231e-13	349.939840976455	396.155084761953	506.591854643795	68.2308950084988	74.5976118635232	53.5973940080188	225.098523628474	185.524019406428	203.20541192876	78.4429989675126	75.8551452695703	85.128692398528	278.702967309446	217.46493797813	213.920308434643
NV2.332	150.995822256597	-1.98828609165999	0.200422648391971	-4.93101004097688	8.18055285889918e-07	5.43786732433914e-06	121.610299346428	122.197090822095	105.082520932304	27.404211929643	26.7425401020178	19.7799906458165	354.341695089798	299.787157186546	349.096476903254	26.4807576132367	32.6760625776611	28.3762307995093	228.536433193746	253.267092401359	269.558774305537
NV2.366	410.869077412496	-9.91579693258679	0.842148082506076	-10.5869705314237	3.42497226072211e-26	7.34558131181769e-25	617.978868107357	549.886908699427	525.412604661522	1.67780889365161	0.703751055316257	0	75.391850019106	74.9467892966366	59.9195445430958	0	0	2.0763095706958	1503.60250863446	1450.65025700045	1300.78896070572
NV2.372	23.1343184867093	7.30722423320386	1.21665507882976	5.18406929207122	2.1709621570458e-07	1.52918017698443e-06	0	0	0	44.1823008661591	59.8188397018818	62.5302930093553	0	1.2286358901088	2.60519758883025	48.4647828015842	70.020134094988	53.9840488380909	4.1805445096417	0	0
NV2.389	27.8638455715844	-2.19806793668995	0.340150797037407	-3.52216707155974	0.000428034297769218	0.00211009034665148	69.49159962653	45.3311788533578	73.7146042360941	15.6595496740817	12.6675189956926	8.93289900133647	21.5405285768874	27.0299895823935	31.262371065963	14.4894711468654	13.4205257015394	13.1499606144068	32.0508412405863	23.8681029488192	15.3485423092121
NV2.400	25.1103030337323	-2.72002750718637	0.372837270040568	-4.61334647954915	3.96236958645244e-06	2.47601654767636e-05	47.1550140322882	45.3311788533578	42.3466875398838	2.23707852486881	4.22250633189754	3.82838528628706	33.3878192941755	36.8590767032639	26.9203750845793	7.4945540414821	4.66800893966587	8.30523828278322	32.0508412405863	35.8021544232288	46.0456269276362
NV2.412	225.420445880315	1.99312809414242	0.189062267728752	5.25291538112332	1.49710328897069e-07	1.07275154642489e-06	89.3463423769672	106.429724264405	76.8513959057151	387.573854433522	345.541768160282	482.37654607217	116.318854315192	114.263137780118	118.970689889915	331.259288633509	345.432661535274	402.804056714986	149.106087510554	164.424709202977	150.607571409143
NV2.416	1643.52478576926	-2.39602503951246	0.102183053481465	-13.6620015936957	1.71212061304207e-42	6.23954267944374e-41	2203.87644529852	2158.15829758377	2231.82727293536	446.297165711329	429.991894798233	582.552627730014	1880.48814476227	1878.58427597635	1872.26866717267	425.191032620084	424.205312392136	402.804056714986	3225.98684660684	3299.10222981456	3191.53751642178
NV2.419	120.741336941954	-3.90838558853305	0.368723371942312	-7.8877169440403	3.07764836616209e-15	3.83606151397585e-14	205.992956035786	206.946686069677	208.596646029798	69.3494342709333	64.0413460337794	20.4180548601976	133.551277176702	127.778132571315	117.233891497361	17.4872927634582	16.3380312888305	6.92103190231935	206.24019580899	206.8568922231	203.36818559706
NV2.426	555.387148868188	-2.78499692187406	0.155865498743801	-11.4521618720002	2.29353101356171e-30	5.73659452842465e-29	2117.01194576536	1963.03713643236	1866.39104342451	158.832575265686	141.453962118568	218.856025532744	256.33229006496	211.325373098713	199.731815143653	293.286881489999	308.088590017947	260.230799527207	118.448761106515	118.014509024717	99.7655250098784
NV2.431	344.375769538866	1.89306700493592	0.163903188979016	5.44874697374105	5.07259167986809e-08	3.78597952618634e-07	114.164770815014	124.168011641806	108.219312601925	568.777214947896	490.514485555431	657.844205026993	324.184955082156	309.616244307417	361.254065651128	427.18958036448	453.380368265047	402.804056714986	266.161333780521	298.35128686024	259.006651467954
NV2.450	315.099505531501	-2.41124765409029	0.236334163643744	-5.97140774034533	2.35215063836204e-09	1.96987337348283e-08	933.172909270546	1087.94829248059	997.499750939486	386.455315171088	400.43435047495	208.646998102645	45.2351100114636	40.5449843735903	55.577548561712	200.85404831172	203.641889992923	162.644249704505	0	0	3.83713557730302
NV2.453	995.273643721814	2.3387923503208	0.0976457820640638	13.7107033403905	8.76044888375676e-43	3.22408709510883e-41	335.048783913627	376.445876564841	403.077729546302	2064.82347845392	2174.59076092723	1923.76360635925	341.417377943666	375.962582373292	356.912069669744	1948.08441384925	1872.45508592347	1861.06547853367	275.915937636352	311.611344054028	307.930130078567
NV2.461	27.0607479534158	3.14223541778082	0.518561644388998	4.13111043009156	3.61015091396287e-05	0.0002026528456788	9.92737137521858	3.94184163942241	9.41037500886307	48.0971882846795	40.8175612083429	61.2541645805929	10.7702642884437	6.14317945054398	1.7367983925535	81.4408205841055	67.1026285076968	56.0603584087867	1.39351483654723	3.97801715813653	3.83713557730302
NV2.474	222.91225335664	1.70163266159094	0.17666170858288	3.971617093592	7.13863973067742e-05	0.000386086605028145	69.49159962653	76.8659119687371	67.441020896852	253.90841257261	245.609118305374	204.818612816358	262.794448638027	269.071259933826	290.913730752711	236.827907710834	245.653970449916	210.399369830508	295.425145348013	303.655309737755	310.807981761544
NV2.491	75.1974028079159	-3.70898298758204	0.301166791630697	-8.99495914843065	2.36320084026724e-19	3.67384736238612e-18	141.465042096865	145.848140658629	122.33487511522	22.9300548799054	12.6675189956926	14.6754769307671	93.7012993094603	66.346338065875	88.5767180202286	9.99273872197613	14.5875279364558	6.22892871208741	137.957968818176	143.208617692915	107.439796164484
NV2.495	52.7523233230025	-2.24311226438069	0.332840142736891	-3.73486279076431	0.000187817559364086	0.000968358065812235	89.3463423769672	90.6623577067155	105.082520932304	13.4224711492129	21.816282714804	29.3509538615341	75.391850019106	76.1754251867454	37.3411654399003	19.9854774439523	15.1710290539141	25.6078180385816	66.8887121542671	63.6482745301845	61.3941692368482
NV2.500	15.2982234723277	-5.24695647840905	0.657959393362403	-6.4547394888697	1.08405219567266e-10	1.00383771310453e-09	47.1550140322882	47.302099673069	59.5990417227995	0.559269631217204	2.11125316594877	1.27612842876235	10.7702642884437	12.286358901088	18.2363831218118	0.499636936098806	2.91750558729117	0.692103190231935	6.96757418273616	6.63002859689422	12.4706906262348
