Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Bubble1	Bubble2	Bubble3	Twi4d_1	Twi4d_2	Twi4d_3	Twihead_1	Twihead_2	Twihead_3	WT4d_1	WT4d_2	WT4d_3	WThead_1	WThead_2	WThead_3
NV2.2984	63.8442305755163	-6.28901215266141	0.678139186271255	-7.79930176538392	6.22506435592583e-15	9.58362011693234e-14	94.3100280645765	74.8949911490259	78.4197917405256	1.11853926243441	1.40750211063251	0.638064214381177	60.3134800152848	57.7458868351134	72.945532487247	0	1.16700223491647	2.0763095706958	179.763413914593	180.336777835523	152.526139197795
NV2.2987	475.802327141816	2.80999219883404	0.172282709780359	10.5059422454034	8.11087179598188e-26	2.12856198088925e-24	151.392413472083	112.342486723539	133.313645958894	1000.53337024758	1033.10654920427	735.688039181497	467.429470118457	426.336653867752	418.568412605394	567.087922472145	529.819014652076	624.969180779437	335.837075607883	291.721258263346	308.889413972893
NV2.3001	1360.62275113239	-1.67956119171702	0.159340230490292	-4.26484378506295	2.0004211224756e-05	0.000141815568861217	1638.01627691107	1631.92243872088	1686.0255224213	629.178335119354	553.148329478578	364.334666411652	2246.67713056936	2323.35046819573	2251.75911594561	355.74149850235	326.760625776611	292.067546277876	2132.07769991726	1981.05254475199	1997.22906798622
NV2.3019	1258.78470599621	-1.29121998847077	0.07981086151456	-3.64887664340826	0.000263389531427859	0.00161028350816266	1873.79134707251	1750.17768790355	1896.19056428591	746.06568804375	799.461198839268	711.441599035012	1441.06136179377	1479.27761169099	1511.88300071782	659.520755650425	668.108779489677	766.158231586752	1500.81547896137	1538.16663447946	1539.65065039284
NV2.3034	190.662939841401	1.95576267411326	0.170963364523741	5.59045311710941	2.26477830169356e-08	2.16821438334018e-07	67.0097567827254	84.7495952475819	70.5778125664731	281.871894133471	309.650464339153	273.729547969525	174.478281472788	148.664942703164	144.154266581941	246.321009496712	244.486968215	271.304450570918	178.369899078046	190.944823590553	173.630384872961
NV2.3055	127.769971763294	-1.8133585119545	0.192786466425369	-4.21896063056567	2.45431120542265e-05	0.000172680968257848	129.055827877842	145.848140658629	128.608458454462	36.3525260291182	48.5588228168217	30.6270822902965	196.018810049676	176.923568175667	195.389819162269	33.47567471862	28.0080536379952	24.9157148483497	236.897522213029	243.985052365707	261.884503150931
NV2.3063	704.174588776187	2.81060188560973	0.182394025904146	9.92687055748884	3.18081837220245e-23	7.44678670099441e-22	161.319784847302	161.615507216319	161.544770985483	1289.67576958687	1298.42069705849	810.979616478475	768.996870194881	695.407913801579	738.139316835238	889.853383191974	846.076620314438	960.639228041925	560.192964291987	619.24467094992	600.511717847922
NV2.3065	15.0420405072123	-4.51883402616943	0.736969365548075	-4.77473581761777	1.79943315729555e-06	1.44597860818164e-05	29.7821141256557	29.5638122956681	26.6627291917787	1.67780889365161	0	1.91419264314353	0	6.14317945054398	5.2103951776605	1.49891080829642	0.583501117458233	0	29.2638115674919	53.0402287751537	40.2899235616817
NV2.3066	46.8911425829294	-2.95238989858858	0.295879194086466	-6.59860489554404	4.15044775150934e-11	5.02551619697682e-10	104.237399439795	122.197090822095	95.6721459234412	15.6595496740817	19.0012784935389	7.01870635819294	58.1594271575961	50.3740714944607	60.7879437393725	4.49673242488926	7.0020134094988	7.61313509255128	54.347078625342	51.7142230557749	45.0863430333104
NV2.3074	24.6118288182847	6.29994591935957	1.22208029867866	4.33682297725443	1.44556954132674e-05	0.000104182626773332	0	0	1.56839583481051	52.0120757031999	49.262573872138	65.7206140812612	0	4.91454356043519	3.473596785107	53.4611521625723	78.7726508568615	46.3709137455396	2.78702967309446	7.95603431627306	2.87785168297726
NV2.3084	205.169309481368	-4.12125722450387	0.213702334429831	-14.6056299891695	2.58580885333991e-48	1.25975476225769e-46	349.939840976455	356.736668367728	315.247562796913	17.3373585677333	22.5200337701202	19.1419264314353	344.648457230199	272.757167604153	300.466121911756	14.4894711468654	18.0885346412052	4.84472233162354	346.985194300261	328.849418405953	365.487163738112
NV2.3095	2827.14360622606	-1.74513115278729	0.0725826684393442	-10.2659652615277	1.00312694420633e-24	2.52255332236467e-23	5015.80438732919	4799.19219599679	4990.63554636705	1379.15891058162	1399.76084902404	1637.91083831648	2646.25393567062	2550.64810786586	2479.27970537012	1496.91226055202	1489.67835287087	1511.55336746655	3777.81872187955	3598.77952239418	3633.76739170596
NV2.3097	60366.4684159195	-1.59850309525219	0.154908784522941	-3.86358396068597	0.000111735463494582	0.000719169373351296	90478.0627137421	89968.5935781772	90029.057709793	24974.1853820042	24354.0090202744	39988.1223794827	74167.2709695099	73995.8251176924	70518.3567336535	25651.3602993127	25414.3911708934	24237.4537219224	85737.393833405	85882.7384327289	80100.2051762005
NV2.3098	847.00683868245	2.17755542871978	0.159063568622808	7.40304922689215	1.33092382642463e-13	1.89860150437746e-12	359.867212351673	348.852985088884	335.63670864945	1739.88782271672	1784.00892522671	1193.81814510718	407.115990103172	522.170253296239	458.514775634124	1569.35961628635	1560.86548920077	1557.92428121209	280.096482145994	277.135195350178	309.848697867219
NV2.3124	1122.01674586362	-1.59360787803571	0.156454696021216	-3.79411991542405	0.000148168058142945	0.000936540581602036	1479.17833490757	1450.59772330745	1587.21658482824	431.196885668464	400.43435047495	665.500975599567	1457.21675822643	1523.50850373491	1462.38424653005	605.559966551754	554.326061585322	581.366679794825	1601.14854719277	1523.58057156629	1507.03499798576
NV2.3132	43.1042048593391	2.6043126456933	0.404352421848325	3.96760983490557	7.25970573014258e-05	0.000481032845236969	9.92737137521858	25.6219706562457	7.84197917405256	86.6867928386666	99.9326498549085	74.6535130825977	43.0810571537749	19.6581742417407	26.9203750845793	61.954980076252	75.2716441521121	80.2839700669044	13.9351483654723	9.2820400356519	11.511406731909
NV2.3135	423.978160971432	2.76161460442193	0.327205880146994	5.38381096217018	7.29250917693936e-08	6.67996704626959e-07	119.128456502623	118.255249182672	125.471666784841	1076.59404009312	1052.81157875312	333.069519906974	300.49037364758	371.048038812857	330.860093781442	687.000787135859	692.032325305465	712.174182748661	129.596879798893	153.816663447946	157.322558669424
