Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Bubble1	Bubble2	Bubble3	Twi4d_1	Twi4d_2	Twi4d_3	Twihead_1	Twihead_2	Twihead_3	WT4d_1	WT4d_2	WT4d_3	WThead_1	WThead_2	WThead_3
NV2.659	872.370675935932	1.96215699295581	0.121239774603835	7.93598467251994	2.08831802634744e-15	1.92900624027806e-13	486.44119738571	569.596116896539	519.13902132228	405.470482632473	427.176890576968	322.222428262494	1879.41111833343	2072.70874661354	2193.57636979507	261.310117579676	237.484954805501	265.075521858831	1120.38592858397	1117.82282143636	1207.73842295612
NV2.668	2506.25969650749	1.5614059580294	0.151786579046125	3.69865347488203	0.000216746275626697	0.00636892717624966	1233.47589337091	1338.25523658391	1317.45250124083	2857.30854588869	2760.81539000568	1808.91204777064	3892.37351384356	3794.02762865596	3797.50968531823	1773.71112315076	1686.31822945429	2062.46750689117	3103.35754099068	3016.66301158687	3151.2475928601
NV2.680	294.955183611546	-4.39951764736319	0.149426857051991	-22.7503791114363	1.4226619895861e-114	1.47474722576039e-111	1372.45909262397	1359.93536560073	1289.22137621424	32.4376386105978	30.2612953785991	29.9890180759153	64.6215857306623	58.9745227252222	65.998338917033	17.986929699557	18.0885346412052	16.6104765655664	18.115692875114	19.8900857906826	29.7378007240984
NV2.699	14354.0152533219	1.94650663330883	0.25773909273509	3.67234408744379	0.000240335782040536	0.00701788005805065	8296.80062683893	7934.92722015732	8089.78571595262	9862.16067688417	9976.37496016326	3978.96844088102	33299.5031270103	30237.9578914676	30206.3976432905	2951.35538153565	2804.30637050427	3945.68028751226	21316.596454663	21121.9451039856	21287.4688989828
NV2.702	678.513939267949	1.91881594376979	0.182376842572077	5.03800773613387	4.70402435033682e-07	2.20533644102851e-05	426.876969134399	469.079155091267	426.603667068459	430.637616037247	413.805620525959	236.083759321035	1631.69503969922	1694.28889246003	1675.14204961785	255.31447434649	291.750558729117	276.149172902542	685.609299581238	632.504728143708	632.168086360672
NV2.737	40.8257739560507	4.45697432660592	0.957537947508293	3.6102739694042	0.000305873751960634	0.00871343257684498	0	0	4.70518750443154	88.3646017323182	92.8951393017459	21.0561190745788	43.0810571537749	41.7736202636991	39.9463630287305	67.9506233094377	77.0221475044868	98.2786530129347	12.5416335289251	13.2600571937884	11.511406731909
NV2.738	93.0306305934266	3.26126269024438	0.395348426990594	5.71967038659339	1.06730897749509e-08	5.94475170480028e-07	9.92737137521858	7.88368327884483	17.2523541829156	185.677517564112	183.679025437543	119.956072303661	124.935065745947	119.177681340553	106.81310114204	128.906329513492	108.531207847231	148.802185899866	37.6249005867753	46.4102001782595	49.8827625049392
NV2.757	1772.12531061149	-2.51271188610477	0.10063975429385	-15.0309576639856	4.60302689459584e-51	1.4314646471044e-48	5839.77621147233	5725.52498126106	5682.29810951849	1102.32044312911	1021.84653231921	833.949928196198	945.629204525358	1070.14186028476	1007.34306768103	739.462665426234	742.213421406873	704.56104765611	392.971183906319	397.801715813653	376.039286575696
NV2.814	591.766712581164	-3.81623833423195	0.143483132403938	-19.6276613637315	8.97517432580983e-86	6.44106837481868e-83	2737.47265671652	2485.33115365583	2583.14793993291	80.5348268952773	76.708865029472	54.8735224367812	161.553964326656	197.810378307516	194.521419965992	70.4488079899317	81.1066553266944	74.747144545049	22.2962373847557	35.8021544232288	20.1449617808408
NV2.824	1340.62827960519	2.05895889970057	0.258088843174473	4.10307895016094	4.07688051429652e-05	0.00135840202707605	506.295940136148	504.555729846069	506.591854643795	1980.93303377134	2076.76936423827	826.931221838005	2154.05285768874	2156.25598714094	2012.94933696951	903.343580466642	884.004192949223	1162.04125639942	1399.08889589342	1493.08244002058	1542.52850207581
NV2.836	455.445344785561	2.59646835851765	0.378346816169897	4.21958977923777	2.44747245468322e-05	0.000856799034370247	94.3100280645765	90.6623577067155	145.860812637378	397.081438164215	469.401953895943	119.956072303661	630.060460873957	661.006108878533	720.771332909703	52.9615152264735	45.5130871617422	80.2839700669044	1074.39993897792	1116.49681571699	1132.91427919872
NV2.910	28.4761472808164	-3.43299845436076	0.379842938541682	-6.40527493732457	1.50098650074584e-10	1.00383179632318e-08	131.537670721646	90.6623577067155	116.061291775978	10.6261229931269	11.9637679403764	8.93289900133647	12.9243171461325	9.82908712087037	8.68399196276751	5.49600629708687	3.5010067047494	1.38420638046387	2.78702967309446	7.95603431627306	4.79641947162877
NV2.986	678.789558797801	1.86957638736614	0.226635798045239	3.83688894193388	0.000124602786243695	0.00384291469177042	344.976155288846	362.649430826862	316.815958631723	709.713162014632	716.41857431195	339.450162050786	1297.81684675747	1280.23859749337	1162.78652381457	295.785066170493	283.581543084701	339.82266640388	926.687366303909	949.420095075252	855.681233738572
NV2.988	1565.4814058785	1.86637715884882	0.238625066901602	3.63070472896327	0.00028264839808979	0.00812625032350906	575.787539762678	524.264938043181	677.547000638141	1417.18924550439	1437.76340601111	622.112609021647	2227.29065485016	2120.62554632778	2139.73561962591	855.878071537256	793.561519743197	845.750098463424	3096.38996680795	3122.74346913718	3025.58140270343
NV2.1041	801.30486797241	2.16380204761947	0.0899749591462513	12.9347327152185	2.86618128919672e-38	5.81305181251322e-36	461.622768947664	492.730204927802	494.044687965311	317.105880900154	334.985502330538	285.852768042767	2150.82177840221	2150.11280769039	2205.73395854295	299.282524723185	289.416554259284	328.056912169937	762.252615591336	704.109036990166	743.445018102459
NV2.1042	91.1422056460795	-2.26434869762321	0.243902565482568	-5.18382697255218	2.17378613678561e-07	1.05079470275344e-05	230.811384473832	179.35379459372	189.775896012072	86.6867928386666	96.4138945783272	107.832852230419	30.1567400076424	55.2886150548958	39.9463630287305	100.926661091959	95.6941832631503	85.128692398528	34.8378709136808	19.8900857906826	14.3892584148863
NV2.1047	47.2048895396435	3.63450111964987	0.628610080282488	4.19099407134222	2.77734918247829e-05	0.0009561357637613	2.48184284380464	0	9.41037500886307	68.7901646397161	72.4863586975745	124.422521804329	50.6202421556855	62.6604303955486	52.9723509728818	98.9281133475637	87.525167618735	71.2866285938893	0	2.65201143875769	3.83713557730302
